,com_1,com_2,icd10,cluster
6020,2.413811,0.8864159,M6265,-1
6021,0.048046615,1.3794893,M6266,-1
6022,-5.171663,-8.207804,M6267,197
6023,3.9369957,-6.3527083,M6268,292
6024,-0.6985476,-2.2064905,M6269,602
6025,-2.2045631,5.7653966,M628,526
6026,3.3032067,5.5879364,M6280,-1
6027,-0.7941998,3.3163164,M6281,690
6028,10.300811,3.4250224,M6282,-1
6029,-1.6310803,-0.969664,M6283,575
6030,-1.6833969,14.328578,M6284,89
6031,-1.4359282,5.3266344,M6285,660
6032,-2.193698,5.894904,M6286,526
6033,1.7526838,4.276675,M6287,691
6034,-0.17035812,9.413298,M6288,445
6035,-1.7655244,3.9990983,M6289,-1
6036,5.9855647,5.2205343,M629,488
6037,-3.2886512,2.9857268,M6290,634
6038,-6.270276,12.956732,M6292,-1
6039,9.630713,-4.221024,M6293,98
6040,6.9942513,16.829939,M6294,41
6041,2.8657331,13.729992,M6295,-1
6042,2.7162473,12.290427,M6296,-1
6043,-7.2120895,-3.370433,M6297,408
6044,5.831899,14.985303,M6298,147
6045,6.212536,1.4061418,M6299,-1
6046,9.118589,3.0308983,M63,-1
6047,-11.840938,4.473931,M6304,149
6048,7.781211,-5.138604,M6306,-1
6049,-10.578702,-7.1249056,M632,-1
6050,-11.022834,7.116388,M6323,-1
6051,13.829911,0.4883605,M638,129
6052,-11.686974,8.380411,M6380,143
6053,1.3958455,11.072391,M6502,-1
6054,3.7277355,-0.62818587,M6503,523
6055,1.8865051,12.416665,M6504,422
6056,-0.55563295,11.996963,M6505,-1
6057,3.2952278,-0.08979703,M6506,523
6058,6.3174973,1.108976,M6507,-1
6059,4.82383,-8.661766,M6508,-1
6060,15.879428,2.1612756,M6509,14
6061,10.548143,9.093886,M651,167
6062,0.64106745,11.958248,M6514,369
6063,-7.418708,7.790758,M6515,365
6064,6.9316354,-4.8589735,M6516,270
6065,13.381756,8.983763,M6517,55
6066,1.2321261,-8.547232,M6519,157
6067,-5.976491,-6.48101,M652,216
6068,0.06171164,1.5530264,M6520,724
6069,-0.36429822,12.975027,M6521,-1
6070,3.009226,1.1613268,M6522,590
6071,-0.4011808,2.678346,M6523,-1
6072,3.6393197,-0.5060016,M6524,523
6073,1.6238683,-0.7504295,M6525,702
6074,-2.2864928,6.865774,M6526,-1
6075,4.961163,2.3023233,M6527,-1
6076,3.3168602,6.1600366,M6528,545
6077,2.351832,0.23794541,M6529,714
6078,3.641476,-3.8870254,M653,420
6079,-5.359128,-5.416152,M6530,338
6080,-9.816601,3.4885426,M6534,274
6081,4.6992507,-7.360675,M6539,202
6082,-1.1503123,4.4843307,M654,670
6083,-10.394519,5.9174285,M6540,-1
6084,0.03594508,1.4264,M6543,725
6085,-0.8182226,15.221235,M6544,122
6086,-4.550204,-8.906622,M6549,152
6087,-5.974708,0.43254757,M658,456
6088,7.301553,3.2555614,M6582,309
6089,1.6819375,-2.3981967,M6583,-1
6090,3.0270615,0.40203997,M6584,653
6091,10.907656,-1.0339197,M6585,200
6092,-12.046301,8.412711,M6586,143
6093,6.0939517,0.048149407,M6587,-1
6094,0.26594242,-6.511692,M6588,316
6095,9.940967,0.37540781,M6589,-1
6096,0.8290659,1.0205532,M659,711
6097,1.9244522,1.8493406,M6591,713
6098,-4.3137364,7.068695,M6592,400
6099,0.3174345,1.1722592,M6593,723
6100,-4.413728,7.980193,M6594,401
6101,11.37904,11.895059,M6595,-1
6102,1.2515818,0.969903,M6596,710
6103,1.6154859,4.196711,M6597,691
6104,6.2705035,2.1322162,M6598,330
6105,-3.193217,6.7514725,M6599,468
6106,-10.36902,4.8738613,M660,259
6107,9.663181,-4.489671,M6606,98
6108,3.7535086,-10.081888,M6611,-1
6109,-11.453593,3.0500968,M6614,120
6110,-4.879746,5.0119267,M662,538
6111,-10.5315485,-2.1062644,M6621,198
6112,11.549771,8.247569,M6622,-1
6113,-7.9526896,1.2991179,M6623,-1
6114,1.4497439,4.294532,M6624,-1
6115,-4.8129835,4.7518377,M6626,543
6116,-1.6462641,-5.980754,M6627,344
6117,9.134562,10.81903,M6628,154
6118,5.656178,10.823845,M663,-1
6119,-11.209948,3.7902472,M6630,212
6120,6.7971067,-4.920876,M6631,270
6121,1.8410301,15.296394,M6633,132
6122,-5.653379,-5.2905765,M6634,-1
6123,6.4976416,9.699922,M6636,-1
6124,2.4872715,12.228195,M6637,429
6125,-7.848083,-6.7715,M6638,79
6126,0.05616013,-8.773489,M6639,-1
6127,7.6881056,9.2413845,M664,189
6128,-1.4936945,-5.762783,M6641,344
6129,-10.713926,6.9836044,M6642,-1
6130,1.1212347,12.657035,M6643,-1
6131,9.614242,5.365226,M6644,-1
6132,-3.9143608,13.44973,M6646,193
6133,-0.8277842,15.632247,M6647,122
6134,-12.115387,7.9682713,M665,143
6135,-6.298566,0.047793053,M6651,457
6136,-9.79782,7.018917,M6652,130
6137,-8.122988,-0.07631109,M6653,-1
6138,6.26133,3.626444,M6654,463
6139,8.18548,-5.727807,M6656,-1
6140,7.765553,4.4055815,M6657,441
6141,11.312668,3.7714744,M6659,-1
6142,-3.274309,9.563504,M670,-1
6143,4.5185328,0.5594135,M671,513
6144,9.032343,11.427987,M6711,154
6145,2.6005254,-6.6156497,M6713,-1
6146,8.551751,6.968407,M6714,278
6147,8.488047,10.88796,M6715,154
6148,-13.122976,4.51937,M6716,118
6149,6.6837792,2.071785,M6717,-1
6150,-2.6195574,14.868968,M6719,89
6151,7.854243,11.4926195,M672,-1
6152,11.068153,7.6259894,M6723,179
6153,-7.9471984,-4.7898183,M6725,-1
6154,-7.477371,-3.2643943,M6726,-1
6155,-4.3366175,-13.247861,M673,-1
6156,-0.9812134,-3.0404716,M6735,-1
6157,8.101232,-2.8261683,M6739,-1
6158,1.4761133,1.8163558,M674,713
6159,-11.7119255,3.230754,M6741,-1
6160,-7.331031,13.187114,M6742,158
6161,1.4551352,17.819746,M6743,18
6162,1.5871129,2.6401453,M6744,715
6163,-7.416056,-6.259702,M6746,217
6164,-1.4717026,6.240218,M6747,593
6165,-2.6902738,11.56406,M6748,-1
6166,3.9286869,2.1063254,M6749,603
6167,-2.4705002,-5.931914,M678,230
6168,-2.5647092,14.48721,M6780,89
6169,-4.7673926,-5.1813912,M6781,390
6170,-2.657949,-4.1121745,M6782,-1
6171,-2.731521,-6.4023695,M6783,-1
6172,-7.9146357,0.15601921,M6784,-1
6173,-1.0111254,10.357161,M6785,-1
6174,3.9780054,8.005696,M6786,447
6175,-7.3823223,0.5423319,M6787,405
6176,-10.353964,5.837434,M6788,214
6177,-6.6907883,-6.398586,M6789,217
6178,-0.17305683,5.364681,M679,666
6179,-6.1156154,15.243307,M6791,128
6180,8.38185,0.78926533,M6792,249
6181,7.594726,0.7531757,M6793,315
6182,-4.223571,6.7499733,M6794,468
6183,-2.6357899,-10.110397,M6795,140
6184,7.3857393,4.6315126,M6796,441
6185,0.18873605,1.5715775,M6797,724
6186,-3.6872544,6.5560293,M680,468
6187,6.031397,16.519577,M6800,-1
6188,-4.0359063,6.9368753,M6803,468
6189,8.993443,0.98153794,M6804,249
6190,2.9823687,11.854524,M6807,-1
6191,3.9365869,12.980109,M6808,205
6192,5.3537817,9.64323,M6809,327
6193,-5.218552,16.379646,M688,27
6194,-7.3030376,5.017177,M6885,391
6195,6.8385124,-7.2051406,M6886,103
6196,4.9006186,15.853107,M6888,28
6197,3.6679027,10.007993,M6889,348
6198,8.4313755,-5.2445626,M70,191
6199,-3.1025627,2.0979054,M700,-1
6200,14.174987,6.4473557,M7009,33
6201,6.051247,3.1710927,M701,-1
6202,12.401384,1.8358225,M7014,-1
6203,8.5900755,-8.121117,M7019,81
6204,-4.4530373,6.5260415,M702,468
6205,-12.815156,3.3785725,M7022,120
6206,6.8689275,9.392971,M7029,-1
6207,-0.16480285,11.17033,M703,-1
6208,-5.1102676,-5.3856015,M7039,-1
6209,-8.132279,3.4668014,M704,-1
6210,-0.09128656,11.855805,M7046,264
6211,1.9165437,1.2966783,M705,718
6212,-1.1131033,-6.038333,M7056,335
6213,-8.577521,1.2234799,M7059,362
6214,-7.0252852,3.160241,M706,336
6215,-7.9983416,10.347199,M7065,92
6216,-11.804739,5.3103495,M7069,170
6217,2.384683,9.779845,M707,430
6218,-8.438324,-5.8108616,M7070,208
6219,13.426881,1.9626087,M708,146
6220,10.25604,4.803488,M7080,229
6221,8.186433,-3.4198234,M7089,173
6222,8.717241,11.176159,M709,154
6223,4.2374744,-10.623172,M7095,-1
6224,8.872125,8.715861,M7096,-1
6225,1.0718395,9.97132,M7099,368
6226,-10.809023,-1.9722669,M710,198
6227,-1.3017546,-0.8178735,M7104,576
6228,-10.303747,9.617309,M7105,125
6229,3.0355608,11.342616,M7106,-1
6230,8.28307,-5.030717,M7107,191
6231,-4.2525682,13.7934065,M7108,-1
6232,-2.4750254,-11.597812,M7109,39
6233,12.033542,8.877377,M711,-1
6234,10.215059,8.4214115,M7111,177
6235,-8.757511,-4.236197,M7114,-1
6236,0.007735025,0.9273877,M7116,-1
6237,1.915709,-6.7929854,M7117,-1
6238,-12.481376,0.7662182,M7118,163
6239,-2.7936215,5.9206295,M712,406
6240,4.5834208,11.396507,M7126,320
6241,4.397231,12.446247,M7129,204
6242,2.3540354,12.461571,M7131,-1
6243,6.9088874,9.49242,M7132,244
6244,4.3182726,12.121424,M7133,204
6245,0.04092904,2.6102686,M7134,-1
6246,-10.969271,-4.2116084,M7135,114
6247,-5.85086,15.674028,M7136,128
6248,-6.520278,-6.346234,M7137,217
6249,6.5034895,3.4398336,M7138,463
6250,-9.683916,11.129686,M7139,90
6251,-6.6002717,1.2519013,M715,444
6252,1.0429498,-0.010817968,M7155,704
6253,7.6732225,-3.5456405,M7156,173
6254,-3.1382055,-4.151782,M7157,442
6255,7.809812,1.2888656,M7159,304
6256,-2.6265574,-10.003151,M7189,140
6257,6.1907406,12.677809,M719,-1
6258,-8.53851,4.714517,M7190,-1
6259,10.5869,6.035182,M7191,175
6260,-9.858276,-3.8730154,M7193,113
6261,4.70122,8.813379,M7194,-1
6262,6.878861,4.437653,M7195,331
6263,5.564545,-8.270168,M7196,97
6264,1.3849043,10.589748,M7197,-1
6265,-6.0849304,15.641236,M7198,128
6266,-1.3167803,-6.062637,M7199,335
6267,-0.39008313,-1.9373447,M72,597
6268,4.65963,3.501195,M720,-1
6269,-3.2396357,-5.6231365,M7204,397
6270,-13.223363,1.7203358,M7209,-1
6271,-10.660243,-0.955745,M721,199
6272,-3.5835805,-0.43426156,M722,-1
6273,-6.3543553,1.4466174,M7220,-1
6274,1.7291051,4.955519,M7227,684
6275,0.9087391,4.096101,M7229,679
6276,3.7640147,16.113249,M7237,60
6277,-9.172363,13.99901,M724,-1
6278,9.792513,8.554046,M7240,177
6279,7.791952,0.22095832,M7241,317
6280,-1.5053984,4.4888563,M7242,670
6281,-0.105288915,3.4489534,M7243,700
6282,-1.999791,4.4579625,M7245,-1
6283,-3.7029583,0.8556502,M7246,500
6284,11.192404,12.949671,M7247,88
6285,-11.725327,4.976535,M7248,-1
6286,-5.1647897,-2.953646,M7249,-1
6287,7.2410965,10.099876,M725,203
6288,-12.292686,0.8232326,M7251,163
6289,-12.039673,7.7675643,M7252,143
6290,10.391611,9.534375,M7253,167
6291,-0.9386768,8.606677,M7254,541
6292,6.164893,15.298165,M7255,-1
6293,-8.7314825,2.8169003,M7256,-1
6294,3.123757,8.2094555,M7257,476
6295,-6.1505027,9.027818,M7258,277
6296,-15.6472435,5.8739915,M7259,10
6297,5.031879,5.7236066,M726,-1
6298,7.477769,9.964099,M7260,203
6299,-9.48479,4.574185,M7261,-1
6300,-7.8378267,4.122858,M7262,347
6301,0.71231407,-2.2860866,M7263,572
6302,-1.5762924,-3.9164205,M7264,-1
6303,-2.2998896,1.7694665,M7265,677
6304,3.6916249,5.6806912,M7266,-1
6305,-4.0500727,5.0601006,M7267,542
6306,7.764188,5.950888,M7268,438
6307,2.2909057,9.39324,M7269,430
6308,-1.3548884,15.800384,M728,123
6309,5.5338073,-8.6361265,M7282,97
6310,-12.726399,3.1651392,M7283,120
6311,5.0120416,9.791705,M7284,327
6312,14.456549,1.066225,M7285,129
6313,3.2064593,12.264546,M7286,265
6314,-0.9892988,-10.707164,M7287,25
6315,-9.56786,-5.2116966,M7288,67
6316,-7.627306,-1.5314457,M7289,-1
6317,2.6174085,-1.0981877,M729,521
6318,-6.2160645,-4.206082,M7290,-1
6319,1.4347539,2.079172,M7291,-1
6320,-5.821905,-5.697541,M7292,-1
6321,5.2973385,6.4827933,M7293,491
6322,9.658513,-3.9907174,M7294,98
6323,-2.911272,6.6761017,M7295,551
6324,-7.5524154,10.545623,M7296,131
6325,-0.28256336,2.0500338,M7297,726
6326,-0.4824593,5.107824,M7298,661
6327,0.207172,13.134001,M7299,-1
6328,11.732402,3.9929707,M7301,220
6329,8.398674,3.7334816,M738,227
6330,-3.810814,-2.454328,M7382,409
6331,7.961638,-0.8400595,M7384,272
6332,-9.232955,13.098383,M7388,101
6333,-9.714267,4.892691,M7389,-1
6334,-7.2417426,-0.19600631,M75,404
6335,-2.6697168,1.5836473,M750,677
6336,-2.9002242,1.081101,M751,-1
6337,-0.6556789,2.3781853,M752,727
6338,4.068794,2.8121574,M753,611
6339,2.3216922,5.448495,M754,685
6340,-0.304218,7.530861,M755,637
6341,-2.2561638,1.5424861,M758,677
6342,2.5615516,-0.8956459,M759,521
6343,-5.3548937,-4.9828734,M760,-1
6344,1.6676615,12.761493,M7605,-1
6345,-4.582404,7.4025574,M761,357
6346,0.04261133,4.0557055,M763,678
6347,7.9300165,9.352242,M764,189
6348,-6.6376743,11.262154,M7646,192
6349,-3.0145948,3.7410402,M765,644
6350,-7.710721,1.1960076,M7650,341
6351,-3.1622682,2.2778447,M7656,-1
6352,-0.85264844,-6.5937767,M7659,296
6353,-2.2419746,-1.4072957,M766,-1
6354,-5.7502174,9.993875,M7666,277
6355,-1.8858707,-3.9770865,M7667,536
6356,1.8322824,-3.4227693,M7669,-1
6357,1.0359288,0.6576299,M767,-1
6358,10.248541,9.454167,M7670,167
6359,10.681407,6.5696225,M7677,-1
6360,7.8909874,8.060301,M7679,-1
6361,8.586197,0.9589787,M768,249
6362,-6.0051003,-2.5165966,M7680,342
6363,-5.9776406,0.7889419,M7686,-1
6364,-8.136824,-0.23190528,M7687,-1
6365,4.8520217,-2.9370716,M7689,-1
6366,5.340598,-8.396207,M769,97
6367,9.205115,-1.3882099,M7696,-1
6368,8.851294,1.1879814,M7697,249
6369,-9.719809,10.08477,M7699,91
6370,1.2277983,6.0124755,M770,657
6371,8.032581,-1.1475346,M7700,272
6372,-0.9860863,-8.121938,M7702,234
6373,-1.5619751,4.4349904,M771,670
6374,5.0064216,3.652559,M7712,554
6375,-4.6707916,-9.478034,M7719,152
6376,-0.24135828,1.9288996,M772,726
6377,12.143864,12.060394,M7724,61
6378,-2.4555078,-0.63491684,M773,574
6379,3.3509173,15.083378,M7737,183
6380,-8.201662,5.941998,M774,283
6381,0.35267845,-1.8059475,M7747,625
6382,6.9894886,-0.09797136,M7749,-1
6383,1.3011883,-0.25841683,M775,702
6384,-1.3590431,-6.1225257,M7757,335
6385,-14.294515,4.6220036,M7759,118
6386,13.486551,-2.8626614,M7781,45
6387,-10.969005,5.6263723,M7783,-1
6388,-11.163666,-6.1709094,M7784,69
6389,4.465062,9.572483,M7786,-1
6390,9.816387,6.8635054,M7789,175
6391,0.9750068,7.78903,M779,619
6392,-4.018677,10.566201,M7790,280
6393,2.5141578,5.6833353,M7791,-1
6394,5.7583566,6.907314,M7792,491
6395,-2.254769,0.5287087,M7793,-1
6396,-6.305471,-5.763853,M7794,218
6397,2.913945,4.7312098,M7795,621
6398,2.250091,-3.5104449,M7796,-1
6399,-0.6098144,3.319095,M7797,690
6400,-1.2574217,6.825059,M7798,553
6401,1.7656147,2.7279508,M7799,715
6402,1.8600293,-4.5411196,M790,385
6403,-5.6300735,3.132361,M7900,496
6404,1.4111516,7.242419,M7901,-1
6405,-3.8596134,-4.8789506,M7902,390
6406,-5.875433,-6.388681,M7903,216
6407,-0.2815548,3.4886692,M7904,700
6408,-8.476427,6.7442746,M7905,349
6409,-5.063635,-6.419161,M7906,215
6410,-5.50845,-5.4699836,M7907,338
6411,-9.940725,3.5494163,M7908,274
6412,2.2938206,3.21621,M7909,709
6413,-1.4755667,4.0171723,M791,670
6414,2.41257,8.511069,M7910,-1
6415,-3.1531546,1.2487928,M7911,-1
6416,2.3527887,3.3186977,M7912,709
6417,-3.527989,3.8457234,M7913,641
6418,0.19097768,3.9833405,M7914,678
6419,-1.0817912,4.5470343,M7915,670
6420,1.3365266,6.952795,M7916,614
6421,1.4803355,3.9374511,M7917,-1
6422,0.90548426,10.99409,M7918,389
6423,1.0916935,8.232821,M7919,559
6424,3.259628,-5.058395,M792,383
6425,-1.9819492,-6.2379694,M7920,231
6426,1.6413013,1.8172351,M7921,713
6427,1.7608086,3.379574,M7922,688
6428,6.7244296,4.486422,M7923,331
6429,1.336246,2.458206,M7924,-1
6430,4.716206,6.051236,M7925,425
6431,0.751458,1.6293672,M7926,717
6432,2.4432628,1.3659585,M7927,586
6433,-8.833319,8.556674,M7928,-1
6434,1.9827011,4.5267816,M7929,-1
6435,3.2256253,0.94707173,M793,590
6436,1.0233642,-1.6638,M7930,-1
6437,8.255574,15.103145,M7931,71
6438,1.2685574,-0.25777668,M7932,702
6439,15.865835,2.1759691,M7933,14
6440,1.216752,-1.6427529,M7935,-1
6441,1.7054142,-1.5954919,M7936,-1
6442,1.4248029,0.34097815,M7937,706
6443,2.2472687,5.131242,M7938,685
6444,3.1764736,1.8982339,M7939,549
6445,13.833587,8.514076,M794,-1
6446,9.335921,1.4126408,M7940,249
6447,0.5134633,-3.0466273,M7946,-1
6448,9.9665,14.207063,M7947,21
6449,-9.296072,6.3029656,M7949,-1
6450,-10.230165,4.747121,M7951,-1
6451,9.7022915,6.84588,M7953,175
6452,-0.62393934,13.70462,M7954,221
6453,-1.7252243,10.200438,M7955,-1
6454,8.708937,3.103893,M7956,-1
6455,6.066235,6.015245,M7957,491
6456,-2.4495883,0.7995658,M7958,677
6457,3.0085225,0.3152473,M7959,653
6458,4.3117375,2.2991633,M796,599
6459,2.5027444,9.227081,M7960,430
6460,1.176188,2.3241892,M7961,-1
6461,-3.245874,3.0122313,M7962,634
6462,-2.4198706,4.1907563,M7963,-1
6463,3.2646701,-2.405109,M7964,517
6464,1.3265004,5.7477,M7965,-1
6465,-1.0371908,11.616172,M7966,374
6466,-1.2219177,4.820319,M7967,-1
6467,5.7092543,12.792061,M7968,-1
6468,-0.29093647,4.6967883,M7969,648
6469,2.3312664,4.361237,M797,-1
6470,4.3135605,1.24719,M7970,591
6471,3.852789,1.73352,M7971,-1
6472,6.1600685,-7.834228,M7972,-1
6473,-2.6594887,-10.331967,M7973,140
6474,-3.9576612,-5.433656,M7974,390
6475,-6.7252483,0.32555097,M7975,457
6476,2.1132712,4.425687,M7976,691
6477,0.7644038,2.748448,M7977,712
6478,0.48947576,10.221435,M7978,370
6479,4.571524,-1.2485293,M7979,525
6480,2.7985246,6.3043103,M798,545
6481,-5.6937237,4.8315887,M7980,487
6482,3.4139671,4.5688806,M7981,617
6483,-5.5563817,5.091222,M7982,487
6484,-9.34264,5.0816264,M7983,258
6485,-1.5301727,6.917254,M7984,553
6486,-6.1247716,-4.923401,M7985,-1
6487,-0.45419922,-2.2295234,M7986,-1
6488,5.7244062,0.98526525,M7987,503
6489,5.351002,1.1272535,M7988,-1
6490,2.5855725,5.56861,M7989,-1
6491,1.1527746,12.4191475,M799,-1
6492,-12.740361,-0.37843746,M7990,117
6493,4.9408717,-2.2671866,M7991,459
6494,-6.972059,12.918946,M7992,158
6495,3.241846,5.790924,M7993,545
6496,2.8892698,4.780748,M7994,621
6497,0.81543106,3.3463962,M7995,-1
6498,4.913924,-4.9778085,M7996,275
6499,1.4164302,3.0150213,M7997,696
6500,3.6306088,6.701863,M7998,-1
6501,-0.007656325,3.4819715,M7999,700
6502,-1.7536229,8.450942,M80,-1
6503,0.13381347,6.146071,M800,650
6504,-7.85275,6.504227,M8000,-1
6505,-5.949091,-6.608828,M8002,216
6506,-5.742589,-5.63212,M8003,-1
6507,-11.622168,1.273914,M8004,163
6508,4.9202905,-7.71789,M8005,202
6509,-2.0715914,-6.7641487,M8006,-1
6510,-0.066420056,6.0381646,M8008,650
6511,-0.4385615,6.5061,M8009,-1
6512,0.22518341,3.7416704,M801,678
6513,4.0536933,-10.931586,M8011,58
6514,-7.2574873,6.3800616,M8018,366
6515,-8.529449,7.032607,M8019,349
6516,-7.374641,6.7194543,M802,366
6517,-6.9979243,5.9557037,M8020,392
6518,-5.0487366,11.48893,M8021,-1
6519,2.6469173,-12.748318,M8022,-1
6520,10.186145,14.4046,M8023,21
6521,9.349706,-0.21430738,M8024,209
6522,11.4261675,13.145191,M8025,88
6523,-13.83272,1.2206639,M8027,57
6524,0.3430692,4.404805,M8028,683
6525,1.3598106,1.817201,M8029,-1
6526,9.944191,13.220199,M8035,87
6527,0.67426676,7.7528305,M8036,619
6528,-4.9657598,8.894058,M8040,328
6529,7.5929203,3.6394153,M8048,-1
6530,-13.346489,3.1166103,M8049,120
6531,-2.8991926,3.6753945,M805,644
6532,12.192869,0.12966856,M8050,43
6533,-8.756634,-4.59806,M8053,-1
6534,-13.154939,5.0564423,M8054,118
6535,6.373957,16.527292,M8055,42
6536,-0.2540435,-3.7087047,M8056,481
6537,-5.430902,13.347306,M8057,174
6538,-6.3928885,-6.0418034,M8058,218
6539,1.5823034,3.9238534,M8059,689
6540,-3.1744015,15.196472,M808,-1
6541,6.951637,9.735075,M8080,244
6542,-4.358431,4.768244,M8082,542
6543,6.119467,5.818842,M8083,-1
6544,12.701256,10.886196,M8084,72
6545,-11.274073,-0.9099687,M8085,-1
6546,-3.1935313,14.322265,M8086,194
6547,10.430446,-7.77325,M8087,19
6548,3.136424,4.365604,M8088,622
6549,4.7204556,4.827606,M8089,547
6550,1.0283613,-3.518123,M809,453
6551,-6.306964,-5.6729198,M8090,-1
6552,-7.3689365,13.434953,M8091,158
6553,1.9785217,15.117485,M8092,132
6554,-6.1473827,-1.4356136,M8093,-1
6555,1.9102359,15.67094,M8094,133
6556,4.404235,3.7751646,M8095,-1
6557,11.9817915,-2.042394,M8096,110
6558,-8.992993,-0.1845083,M8097,236
6559,1.7543492,-3.8207068,M8098,-1
6560,0.59836066,6.3922024,M8099,650
6561,-7.5320787,13.607458,M81,158
6562,1.9095203,7.5073695,M810,-1
6563,-0.5171925,5.694588,M8100,-1
6564,4.349036,12.869716,M8101,-1
6565,-12.848876,7.657673,M8103,49
6566,10.028354,14.551364,M8104,21
6567,5.436915,-6.806517,M8105,219
6568,-0.2990258,5.7178097,M8108,667
6569,1.9029145,7.516675,M8109,-1
6570,6.1780624,10.23834,M811,247
6571,4.91482,-2.029036,M8110,462
6572,8.001094,-1.9793237,M8111,272
6573,-0.7294146,5.5180364,M8119,-1
6574,10.313782,6.2514057,M812,175
6575,3.7195776,-0.74680614,M8120,523
6576,7.9759994,-1.8311417,M8124,272
6577,-5.557992,-1.5438251,M8125,-1
6578,-12.320477,-5.442562,M8126,93
6579,10.1673565,4.711617,M8128,229
6580,3.4515698,-0.5736004,M8129,-1
6581,-8.982261,4.109441,M8139,-1
6582,-4.2905936,12.008465,M8140,-1
6583,7.174131,5.2923965,M8145,-1
6584,-0.46761128,2.3663356,M8149,727
6585,-2.9017642,-4.2070675,M815,-1
6586,7.6086683,0.2984785,M8150,317
6587,-14.279357,-1.7696157,M8152,9
6588,12.30511,9.958264,M8154,94
6589,-5.5685496,2.0335813,M8155,477
6590,-11.786133,-7.3310575,M8158,-1
6591,-0.47503844,5.353534,M8159,-1
6592,12.707424,-1.8746306,M816,110
6593,3.4016294,16.614305,M8160,60
6594,2.8609138,-0.57866544,M818,520
6595,2.1086776,7.5232873,M8180,-1
6596,2.9931736,9.028326,M8181,-1
6597,4.941397,9.603405,M8182,327
6598,4.119348,0.19903344,M8185,523
6599,-8.087512,-5.56924,M8187,208
6600,3.799049,-0.8710525,M8188,523
6601,2.0444431,11.935148,M8189,-1
6602,2.2205544,-4.535,M819,385
6603,-0.5019799,5.8563943,M8190,-1
6604,-2.2773767,2.8657575,M8191,561
6605,-6.263486,-2.0852802,M8192,342
6606,6.5140533,12.872335,M8193,242
6607,1.0601954,-0.023761343,M8194,704
6608,3.1673808,-5.4898305,M8195,-1
6609,3.0150204,-5.6980906,M8196,380
6610,-5.813817,-2.696525,M8197,363
6611,-5.0722103,-1.021914,M8198,-1
6612,2.097087,9.850255,M8199,-1
6613,9.3666525,1.6907132,M8205,249
6614,-3.73953,1.7299899,M8208,-1
6615,-7.4492245,-9.751471,M8209,78
6616,13.327942,-2.7806277,M8212,45
6617,-10.017734,9.021418,M8280,126
6618,-0.44471243,10.0541315,M8289,443
6619,10.044742,-3.6156547,M830,-1
6620,-12.294314,4.4366555,M831,149
6621,-12.35988,13.276304,M8310,1
6622,3.2578006,10.856886,M8315,434
6623,11.474501,2.1351385,M8339,161
6624,-4.313531,-2.0777402,M835,-1
6625,-3.5001175,-12.840813,M8359,40
6626,-6.185065,7.835754,M8380,282
6627,-10.501784,9.498557,M8386,125
6628,-6.04987,6.8976965,M839,417
6629,5.544638,0.92418003,M8390,503
6630,9.151088,7.27087,M8396,233
6631,-1.7655921,6.8377447,M8399,553
6632,7.6040688,2.1557827,M840,308
6633,4.555491,3.6983411,M8400,-1
6634,-1.4141983,4.7356706,M8401,-1
6635,6.847216,-1.9853135,M8402,-1
6636,-1.7611588,-1.3032554,M8403,-1
6637,-0.62579626,7.6087403,M8404,-1
6638,4.91991,-2.6638322,M8405,459
6639,3.2262688,-0.31895998,M8406,-1
6640,-5.001425,-7.893492,M8407,197
6641,-1.328955,-1.6731635,M8408,501
6642,-0.054401662,-4.763094,M8409,355
6643,3.385334,-6.387569,M841,-1
6644,2.3641284,6.2741776,M8410,-1
6645,-0.4969907,2.0221777,M8411,-1
6646,3.501006,4.244044,M8412,598
6647,4.134256,-4.5216637,M8413,321
6648,1.0320404,7.9327407,M8414,619
6649,4.754661,-2.9621031,M8415,-1
6650,-3.7640872,-1.1354982,M8416,567
6651,-2.7867713,-1.459331,M8417,560
6652,-4.2139263,3.9999614,M8418,454
6653,4.5355573,-2.3538384,M8419,-1
6654,10.975928,10.147033,M842,134
6655,8.201552,-3.3796291,M8420,173
6656,2.3673646,11.858063,M8421,-1
6657,-6.0085654,-3.5690775,M8422,411
6658,-5.8345714,1.1674732,M8423,479
6659,7.1481266,16.980417,M8424,41
6660,4.1988935,-3.832228,M8425,324
6661,-1.6972969,4.35112,M8426,672
6662,-2.4946592,2.7062614,M8427,626
6663,-6.1838293,-3.9695587,M8428,411
6664,-4.1255426,-9.77124,M8429,-1
6665,3.5302143,16.537733,M843,60
6666,8.903891,9.757038,M8431,-1
6667,-12.546239,-2.544975,M8433,95
6668,-8.598671,13.812451,M8434,101
6669,-5.9840493,15.771473,M8435,128
6670,-7.548199,-1.8624351,M8436,302
6671,-7.4034076,-0.5252805,M8437,404
6672,-9.61615,6.650694,M8438,130
6673,-1.6774855,15.611707,M8439,123
6674,1.1047003,12.759439,M844,-1
6675,-12.021197,-1.6757023,M8440,111
6676,-0.28165728,7.4076047,M8441,637
6677,6.5978274,0.5657611,M8442,346
6678,2.234552,1.9057055,M8443,686
6679,-7.2434316,-0.19383265,M8444,404
6680,2.428633,-4.8497562,M8445,384
6681,0.3625068,11.06935,M8446,388
6682,-0.31196874,4.656551,M8448,648
6683,-4.371217,2.6183424,M8449,493
6684,-9.711918,1.4322779,M848,-1
