,com_1,com_2,icd10,cluster
6863,-9.15848,4.9481697,O430,144
6864,0.8760537,15.060512,O431,-1
6865,9.32292,0.05644826,O432,355
6866,-7.217268,4.6642013,O438,154
6867,2.1541483,15.897013,O439,95
6868,-1.4911987,11.327656,O440,208
6869,9.211052,-2.3231602,O441,255
6870,-7.3329015,4.7341795,O450,154
6871,9.168618,0.6465775,O458,346
6872,-5.7922463,4.2738743,O459,-1
6873,-7.4131784,1.252577,O460,292
6874,-8.553159,-0.42126825,O468,238
6875,-5.9277925,3.859777,O469,329
6876,-2.5183494,8.719488,O470,-1
6877,5.846364,13.687175,O471,-1
6878,-0.39769474,11.435852,O479,-1
6879,-7.9204893,2.31728,O48,200
6880,9.031484,-5.4077067,O60,-1
6881,0.19518031,11.084344,O600,167
6882,2.780158,17.994028,O601,17
6883,-8.424108,-0.22668208,O602,237
6884,-7.254318,4.179258,O603,-1
6885,9.516455,-5.1680493,O610,179
6886,-7.8166537,0.11724591,O611,237
6887,9.678476,5.219379,O618,369
6888,-7.8158813,2.0762722,O619,200
6889,0.70411956,13.27325,O620,-1
6890,3.6007905,-1.065176,O621,-1
6891,14.576056,3.8644164,O622,50
6892,0.84018093,14.6850395,O623,-1
6893,10.062431,8.475141,O624,275
6894,14.924301,3.066598,O628,50
6895,14.734943,1.9910812,O629,-1
6896,-8.126445,-0.15596133,O630,237
6897,0.40337807,11.276061,O631,167
6898,-7.4162774,4.7241025,O639,154
6899,14.462872,2.0781465,O640,104
6900,15.123933,3.5123792,O641,50
6901,-8.559353,-0.09356018,O642,237
6902,14.942051,6.56054,O643,73
6903,7.448138,6.862618,O644,316
6904,-6.4388356,4.592144,O645,-1
6905,-0.0786872,14.773186,O648,93
6906,5.4198785,8.429119,O649,-1
6907,16.309254,6.4841747,O650,36
6908,12.495438,-0.65373003,O651,135
6909,9.873912,4.712812,O652,369
6910,12.515432,-1.0665425,O653,135
6911,10.881425,-1.828845,O654,137
6912,-7.076107,1.6372823,O655,-1
6913,1.9133554,16.334276,O658,95
6914,-9.077293,11.302013,O659,80
6915,-8.665216,-0.61650825,O660,238
6916,-5.592927,9.106177,O661,157
6917,-8.365384,0.08445146,O662,-1
6918,-7.3324494,3.725862,O663,-1
6919,-8.697207,-0.20889103,O664,237
6920,-8.063509,2.2790327,O665,200
6921,-8.047048,0.99202853,O668,280
6922,1.7582908,15.630479,O669,95
6923,10.462104,6.984847,O670,276
6924,10.904378,-5.0712986,O678,113
6925,14.809293,3.4573193,O680,50
6926,5.620141,13.871564,O681,-1
6927,-7.2982516,4.470927,O682,154
6928,-9.388392,4.842389,O688,144
6929,9.208329,-5.233645,O689,-1
6930,-6.0852203,4.446718,O690,-1
6931,-3.2621331,-6.8266325,O691,-1
6932,-7.2978544,2.190389,O692,290
6933,10.201825,-6.7401853,O693,-1
6934,15.162684,6.483566,O694,-1
6935,16.350153,6.274704,O695,36
6936,-6.184744,4.145849,O698,-1
6937,14.940208,3.6279097,O700,50
6938,11.473282,0.16959314,O701,129
6939,14.68038,3.1324394,O702,50
6940,-8.417498,-0.04265149,O703,237
6941,-8.542731,-1.2995166,O709,238
6942,12.831718,3.5881207,O710,220
6943,-8.38602,-0.53252894,O711,-1
6944,-8.441637,1.5862777,O712,-1
6945,-8.740752,-0.76922673,O713,238
6946,-8.540867,-1.0533327,O714,238
6947,3.6762807,7.7024,O715,450
6948,0.7359154,6.633454,O716,456
6949,-7.799581,1.08803,O717,-1
6950,-0.9699469,5.972316,O718,513
6951,9.386445,-5.1934843,O720,179
6952,13.952923,2.4059348,O721,104
6953,-0.90908396,11.210838,O722,208
6954,12.807203,5.849225,O723,171
6955,-7.818151,2.6506743,O730,149
6956,-4.112012,3.4157083,O731,-1
6957,-1.2622316,-7.9650416,O742,122
6958,1.6357931,16.191813,O745,95
6959,12.471465,-0.7637783,O747,135
6960,2.746456,10.64583,O750,-1
6961,-6.7588644,4.8512974,O751,-1
6962,0.26136857,11.272993,O752,167
6963,2.2455227,8.877133,O753,385
6964,6.523347,-1.1925253,O754,-1
6965,0.4591655,15.253944,O756,93
6966,-9.09926,4.9482503,O757,144
6967,5.53865,14.31814,O758,-1
6968,-8.6085005,10.732175,O759,-1
6969,-9.944925,2.3781497,O80,120
6970,11.674455,0.45966464,O800,-1
6971,-7.438188,5.6278586,O801,146
6972,-1.7381519,7.3403573,O808,401
6973,0.21532781,11.207,O809,167
6974,9.754972,-2.182663,O810,169
6975,-1.8790232,-4.5657825,O811,-1
6976,11.120449,-1.8002369,O812,137
6977,-4.2411895,2.317297,O813,484
6978,15.085125,3.4289544,O814,50
6979,-2.144422,11.461829,O815,-1
6980,10.478499,-1.8888243,O820,137
6981,8.852241,-5.8784165,O821,-1
6982,-0.3944557,11.160102,O822,208
6983,-3.9794881,4.3594203,O828,407
6984,1.8699862,14.906567,O829,95
6985,-7.115851,4.4051533,O830,-1
6986,2.7846432,17.992561,O831,17
6987,2.2057498,15.298608,O832,95
6988,-1.951152,15.448272,O834,57
6989,1.9230567,15.2184105,O839,95
6990,-7.807438,0.061733566,O840,237
6991,0.5920749,15.124625,O841,93
6992,-9.555268,5.0487676,O842,144
6993,-1.7004141,11.163159,O848,208
6994,-5.2417006,6.913787,O849,-1
6995,2.7442474,18.066921,O85,17
6996,10.984335,-1.8394434,O860,137
6997,-7.5953665,1.7327251,O861,296
6998,2.6278586,18.069973,O862,17
6999,-7.6177826,3.3176653,O863,149
7000,12.769892,5.564961,O864,171
7001,-3.660651,-5.194587,O868,114
7002,-5.645004,2.6038175,O870,323
7003,-6.676345,-7.624817,O871,24
7004,0.72422194,15.414498,O872,93
7005,-8.830747,11.085862,O880,-1
7006,-0.013134174,7.2058606,O881,-1
7007,9.080171,-10.703217,O882,8
7008,7.2405396,-0.13034962,O891,380
7009,11.472982,-5.9775863,O894,-1
7010,10.111932,-2.1981068,O899,169
7011,1.6947204,8.8767805,O900,305
7012,12.5484,5.664682,O901,171
7013,-7.894519,5.4450517,O902,146
7014,7.979811,12.723717,O903,-1
7015,-0.16346505,3.4052033,O904,572
7016,-3.92753,-6.2826104,O905,101
7017,-5.874593,8.951184,O908,157
7018,7.6916127,1.8041636,O911,373
7019,0.3101744,15.134241,O912,93
7020,-8.32219,-1.9461368,O921,-1
7021,2.168211,10.003068,O922,-1
7022,-6.043805,0.41309544,O926,240
7023,0.26413706,-5.003078,O94,221
7024,-2.0708141,-7.2162514,O95,64
7025,14.9971075,3.3035605,O961,50
7026,0.167612,6.0549083,O980,-1
7027,-5.925875,6.6766143,O981,300
7028,13.978244,6.392244,O982,-1
7029,-7.5790114,-0.08318865,O983,237
7030,-1.620851,-5.8971686,O984,160
7031,-0.19961351,14.549567,O985,93
7032,-0.15141147,-3.8125374,O986,-1
7033,-1.6156517,11.267605,O987,208
7034,10.99947,-2.1742902,O988,137
7035,11.444274,9.3946905,O989,199
7036,11.111129,-2.2959123,O990,-1
7037,2.7828202,17.970049,O991,17
7038,2.7420456,18.23027,O992,17
7039,2.6363707,18.202747,O993,17
7040,13.894302,2.0735939,O994,104
7041,10.774678,-2.5694263,O995,-1
7042,10.868126,-2.4847455,O996,137
7043,9.390759,-5.4795275,O997,-1
7044,11.836126,0.6319635,O998,177
7045,9.16219,7.7618027,P000,-1
7046,8.795602,6.6784496,P001,-1
7047,12.972207,12.462457,P002,40
7048,4.516945,15.817374,P003,70
7049,-12.06386,0.11701442,P004,21
7050,2.8016143,-6.6598325,P005,140
7051,3.5054018,-9.110089,P006,86
7052,-5.113184,13.094027,P007,51
7053,7.9718394,5.682343,P008,366
7054,2.410843,-9.845105,P010,72
7055,-11.731559,4.618349,P011,-1
7056,-0.14531098,-7.9644856,P012,125
7057,8.857445,7.580461,P013,350
7058,-2.3135312,14.916445,P015,58
7059,12.6591835,12.644657,P017,40
7060,1.6157362,-8.946861,P018,61
7061,2.200721,-9.964495,P019,-1
7062,8.334582,5.917546,P020,366
7063,-0.64312434,-8.383616,P021,-1
7064,12.673491,-0.59877914,P022,135
7065,8.143314,6.5050187,P023,367
7066,-12.013087,-0.2986177,P024,21
7067,1.7596844,-9.496383,P025,61
7068,-12.499085,-0.48703742,P026,21
7069,-10.423775,3.662239,P027,-1
7070,4.821694,-7.9848223,P028,155
7071,-7.0844207,-5.143929,P029,-1
7072,8.032456,5.7946243,P030,366
7073,-7.655606,-3.7530105,P031,43
7074,4.095412,-8.290536,P032,86
7075,-12.139432,1.454297,P033,-1
7076,8.516339,7.8303747,P034,349
7077,2.90069,-8.776985,P036,86
7078,-7.8373127,-3.7765737,P038,43
7079,-3.296559,8.979662,P039,260
7080,11.768582,-9.769635,P040,4
7081,-12.283756,-0.24345604,P041,21
7082,2.8548532,-10.288658,P042,72
7083,12.183232,-1.2485366,P043,135
7084,14.411067,-1.3330014,P044,-1
7085,-5.277221,12.055244,P045,51
7086,10.257716,1.4769952,P050,-1
7087,-3.0432093,12.605936,P051,91
7088,12.663608,12.706299,P059,40
7089,13.519068,1.4930332,P070,104
7090,13.016953,2.2781992,P071,104
7091,7.743349,15.721287,P072,16
7092,6.909184,8.110555,P073,-1
7093,-7.590716,-3.753409,P080,43
7094,-7.7480335,-4.6830397,P081,43
7095,1.3478639,-9.101004,P082,61
7096,-2.7437928,-8.033757,P100,-1
7097,8.006223,5.313239,P101,366
7098,-3.4960353,12.523176,P102,91
7099,2.4934018,-7.200718,P103,140
7100,2.2416005,-7.916287,P104,-1
7101,14.082059,-0.4038588,P108,82
7102,7.9482756,5.24113,P110,366
7103,-8.386953,6.505138,P111,147
7104,13.425334,-1.0945283,P112,-1
7105,-3.3183024,12.259975,P113,-1
7106,8.243269,5.074299,P115,-1
7107,8.265643,7.0230103,P120,367
7108,8.419104,6.7107463,P121,367
7109,8.070002,6.237004,P122,367
7110,2.5895214,-6.9640794,P123,140
7111,4.5037684,-7.236263,P124,155
7112,8.617786,7.2757382,P128,349
7113,4.6616187,-6.85146,P129,155
7114,-1.6428868,-6.488581,P130,139
7115,8.791789,7.4699416,P131,350
7116,4.93474,16.588524,P132,70
7117,-7.688543,-4.0734296,P133,43
7118,-12.298766,1.4559654,P134,-1
7119,-9.046967,-6.4504623,P138,-1
7120,-9.403586,3.625808,P140,-1
7121,2.2129834,-5.599826,P141,143
7122,1.7401031,-6.1067185,P143,143
7123,2.6741428,-9.79784,P148,72
7124,4.8049083,-7.625411,P150,155
7125,13.676445,-0.5332806,P152,-1
7126,4.408782,-7.8466825,P153,-1
7127,-7.775264,-4.016112,P154,43
7128,-8.669017,-2.0943303,P155,-1
7129,12.158516,-1.5272526,P156,135
7130,12.782828,12.545773,P158,40
7131,2.2337756,-9.589081,P159,72
7132,8.389999,5.6096606,P20,366
7133,8.454559,7.662706,P200,349
7134,0.1613861,-8.331683,P201,125
7135,8.500809,5.698485,P209,-1
7136,13.964893,1.5024555,P210,-1
7137,12.477926,1.4960151,P211,177
7138,9.234218,1.4430456,P219,320
7139,10.406483,3.5536473,P220,265
7140,8.9965315,7.3163805,P221,-1
7141,12.290345,1.6134588,P228,177
7142,-2.336091,14.712609,P229,59
7143,-12.479268,-0.06366748,P230,21
7144,-5.155139,13.160666,P231,51
7145,8.682485,7.251679,P232,-1
7146,-7.926091,-3.1923952,P233,-1
7147,8.504235,7.3381968,P234,349
7148,8.775554,7.914048,P235,350
7149,-2.3291166,14.290419,P236,60
7150,13.119051,10.116328,P238,90
7151,13.142365,2.1033702,P239,104
7152,7.897353,8.417456,P240,-1
7153,-0.51713586,-7.369407,P241,122
7154,1.5091103,-9.5931225,P242,-1
7155,-11.131582,4.1173115,P243,62
7156,-10.701598,5.096908,P248,-1
7157,13.373311,0.79830563,P249,-1
7158,12.50146,10.138456,P250,-1
7159,-2.6923003,14.904444,P251,58
7160,-12.330167,-0.3078842,P252,21
7161,11.618122,-9.609581,P253,4
7162,-0.8265157,16.591593,P258,39
7163,-12.417365,-0.39449328,P261,21
7164,8.31112,5.64559,P268,366
7165,8.835094,7.7079263,P269,350
7166,-0.8860228,16.651423,P270,39
7167,0.8654313,-11.9063,P271,12
7168,8.955786,7.891268,P278,-1
7169,13.966803,-1.372481,P279,-1
7170,13.056111,10.101659,P280,90
7171,-2.4182932,14.918024,P281,59
7172,-10.369468,3.3841083,P282,-1
7173,-2.0348084,14.486599,P283,-1
7174,13.463512,10.182598,P284,90
7175,12.671951,2.470944,P285,-1
7176,12.835327,1.0714742,P288,-1
7177,8.353161,7.791274,P289,349
7178,13.17304,2.0450315,P290,104
7179,13.0570755,10.084276,P291,90
7180,13.179727,1.8144625,P292,104
7181,13.301794,2.019995,P293,104
7182,14.041293,-1.2648387,P294,-1
7183,12.861606,9.97513,P298,90
7184,7.55528,1.8897719,P350,373
7185,7.256946,2.1965122,P351,-1
7186,-11.085579,4.2114525,P352,62
7187,-7.3237405,-5.008045,P353,-1
7188,8.42282,7.787139,P358,349
7189,-9.858196,4.34986,P359,-1
7190,11.7099085,-9.498351,P360,4
7191,12.022529,9.72394,P361,-1
7192,-11.51027,4.508611,P362,62
7193,-0.03477033,-8.052364,P363,125
7194,8.965338,7.982097,P364,-1
7195,8.851087,7.243297,P365,-1
7196,11.44333,1.1827691,P368,177
7197,9.736837,4.1555386,P369,-1
7198,0.5236173,-10.263145,P371,-1
7199,8.916514,7.7094517,P375,350
7200,13.430632,-0.5568394,P378,-1
7201,12.486074,12.541812,P379,40
7202,5.9824557,9.247399,P38,-1
7203,8.415334,16.214983,P390,16
7204,9.456003,7.678594,P391,-1
7205,-11.486358,4.7249503,P393,62
7206,8.43612,7.0168796,P394,-1
7207,12.867031,9.963223,P398,90
7208,9.066375,7.3639555,P399,-1
7209,-5.92458,12.719105,P501,51
7210,2.5852585,-10.343137,P502,72
7211,-0.1635047,-7.977263,P508,125
7212,12.227931,10.037557,P509,-1
7213,1.3057364,-9.607006,P519,61
7214,-2.2739396,14.599224,P520,59
7215,-2.478293,14.552816,P521,59
7216,11.985139,1.2599701,P522,-1
7217,-2.5563314,14.594731,P523,59
7218,7.7933164,6.184018,P524,-1
7219,13.128128,2.7301176,P525,-1
7220,1.600054,-8.773894,P526,61
7221,-10.020495,3.917783,P528,-1
7222,-11.832225,0.14497025,P529,21
7223,-9.785764,5.09721,P540,66
7224,4.976235,17.301714,P541,-1
7225,4.803987,17.118858,P542,-1
7226,13.351065,9.818215,P543,90
7227,4.893777,6.4114995,P544,-1
7228,13.280962,11.842788,P545,40
7229,1.5090724,-9.797228,P546,-1
7230,-9.437606,4.147697,P548,-1
7231,8.046362,6.1265407,P550,-1
7232,13.531627,2.377049,P551,-1
7233,8.377437,7.903974,P558,349
7234,8.275173,6.147641,P559,367
7235,11.816206,-9.692644,P560,4
7236,12.186558,9.657837,P569,-1
7237,-7.514816,-4.5430036,P578,43
7238,13.1193495,3.1682851,P579,166
7239,4.680972,-7.6025968,P580,155
7240,13.305873,3.0054529,P581,166
7241,12.392076,12.598131,P582,40
7242,4.6773043,-7.706346,P583,155
7243,4.880855,16.915686,P584,70
7244,-10.044114,3.9290516,P588,-1
7245,7.9680996,5.703831,P589,366
7246,6.5719614,7.9460454,P590,340
7247,8.799969,4.1066756,P592,-1
7248,13.477265,1.6667335,P593,104
7249,10.693525,3.9015112,P598,-1
7250,9.4043665,3.9891567,P599,392
7251,13.347112,10.147076,P60,90
7252,1.2839726,-8.98316,P61,61
7253,13.390446,10.172388,P610,90
7254,13.250899,1.3356402,P611,-1
7255,13.68831,1.7145678,P612,104
7256,8.496449,8.078654,P613,-1
7257,12.35593,0.9094095,P614,177
7258,8.198321,8.118677,P615,345
7259,-0.35037106,-8.176773,P616,125
7260,4.914078,-7.777118,P618,155
7261,12.318862,9.862908,P619,-1
7262,-0.29160646,-6.8781886,P700,-1
7263,-3.4265227,12.514068,P701,91
7264,-0.79926306,16.613356,P702,39
7265,4.9026737,17.091015,P703,-1
7266,13.567732,2.2823474,P704,104
7267,9.011247,7.8985243,P708,-1
7268,-1.1505133,15.946873,P709,39
7269,-8.724961,-2.2855923,P710,-1
7270,8.730452,7.515014,P711,350
7271,8.448837,7.7065387,P712,349
7272,3.32024,-6.044313,P713,-1
7273,-12.212207,1.4343442,P714,-1
7274,8.581108,8.289625,P718,-1
7275,8.674939,7.2093015,P721,-1
7276,8.452125,7.3130593,P722,349
7277,0.7357758,-10.36117,P728,12
7278,13.387797,9.998835,P740,90
7279,-9.872584,4.006736,P741,-1
7280,12.987925,1.4787316,P742,-1
7281,12.962316,0.7210331,P743,-1
7282,-9.662733,3.9789102,P744,-1
7283,-12.381348,-0.18631841,P745,21
7284,8.961087,7.641941,P748,350
7285,12.000125,-1.3774095,P749,135
7286,8.47445,5.978212,P760,-1
7287,-0.15207721,-8.251827,P761,125
7288,8.574893,7.7921467,P768,349
7289,4.816035,16.605526,P769,70
7290,10.130941,3.714151,P77,265
7291,8.86476,7.5760236,P780,350
7292,4.7648406,16.171278,P781,70
7293,-7.62196,-4.692215,P782,43
7294,13.153705,1.250995,P783,-1
7295,14.001648,1.5137527,P788,-1
7296,-6.79922,-5.044322,P789,-1
7297,-7.7342243,-4.4523516,P800,43
7298,-12.482447,-0.448632,P808,21
7299,9.343997,7.566352,P809,-1
7300,13.856407,-0.8067497,P810,-1
7301,-5.815427,12.875914,P818,51
7302,8.339738,7.125703,P819,-1
7303,4.5546594,-6.4622855,P831,155
7304,8.518466,7.702123,P832,349
7305,12.406081,12.561686,P833,40
7306,8.366588,8.172664,P835,-1
7307,6.4040728,9.253024,P836,287
7308,0.26883557,-8.235479,P838,125
7309,2.7625484,-10.097998,P839,72
7310,12.411308,1.1327283,P90,177
7311,8.565943,7.7027683,P910,349
7312,4.984268,5.9784274,P911,437
7313,8.144406,5.546611,P912,-1
7314,7.7703195,3.7938042,P913,394
7315,4.3344817,-6.8191586,P914,155
7316,13.03384,-0.46719575,P915,135
7317,9.845406,4.564375,P916,369
7318,13.153876,12.124882,P918,40
7319,-11.957716,-0.17082915,P919,21
7320,-11.165127,4.3032665,P920,62
7321,2.8282928,-7.572418,P921,-1
7322,-11.826069,-0.16781698,P922,21
7323,4.4724393,-7.2712584,P923,155
7324,13.070251,-0.6368238,P924,-1
7325,11.153778,9.013897,P925,-1
7326,1.844305,-5.3593936,P928,-1
7327,8.242062,5.801974,P929,366
7328,-5.455739,12.551916,P940,51
7329,2.1261954,-8.415359,P941,-1
7330,9.180943,5.5462713,P942,370
7331,0.13821444,-8.032134,P948,125
7332,-1.166701,-7.9996405,P95,122
7333,13.528888,1.6774266,P960,104
7334,-9.90617,3.4210713,P961,-1
7335,7.6705246,15.740961,P963,16
7336,11.718523,-4.1273603,P964,102
7337,-8.819102,-1.9696606,P965,-1
7338,8.22076,8.049695,P968,345
7339,3.3609672,-7.5031424,Q000,-1
7340,-11.362617,1.6432599,Q001,71
7341,-0.8459297,4.6449,Q010,458
7342,-3.1255012,4.738477,Q011,-1
7343,-3.029796,-1.9973106,Q012,227
7344,2.5705822,1.4332222,Q018,-1
7345,-3.7948644,3.8470538,Q019,-1
7346,-4.1885586,-3.2541668,Q02,214
7347,-2.2206059,-0.3469409,Q030,416
7348,-3.1385598,-3.1231945,Q031,-1
7349,-4.3917685,-0.37720707,Q038,-1
7350,-4.534364,-3.986753,Q039,-1
7351,0.93930346,12.591567,Q040,108
7352,11.6977415,-3.7725446,Q041,102
7353,-1.6920918,-0.8524901,Q042,-1
7354,8.032514,-8.542276,Q043,-1
7355,0.5873054,11.960755,Q044,-1
7356,-3.6445894,-0.4151741,Q045,363
7357,-4.794495,-3.2658317,Q046,214
7358,-4.1749005,-2.6200223,Q048,215
7359,-2.871049,-1.5949695,Q049,-1
7360,1.923134,1.2080487,Q050,-1
7361,3.4524357,2.7982147,Q051,579
7362,-3.7242603,-1.6429073,Q052,227
7363,2.590949,0.978033,Q053,-1
7364,-3.9033542,-0.6963605,Q054,-1
7365,1.4834297,-5.0767717,Q055,244
7366,0.1426612,4.9350758,Q056,-1
7367,-0.24944703,-0.7064589,Q057,-1
7368,6.6162863,7.8382673,Q058,340
7369,-4.1489697,-4.744927,Q059,217
7370,-1.3362304,8.396641,Q060,297
7371,3.9410636,-0.7268125,Q061,475
7372,6.3364797,1.7691679,Q062,465
7373,-2.683978,2.1855285,Q064,526
7374,-1.5176334,0.4780617,Q068,501
7375,5.8493767,0.23292288,Q069,-1
7376,-3.9695876,4.2374735,Q070,407
7377,1.7657937,-0.65315264,Q078,472
7378,12.733891,3.599234,Q079,220
7379,-2.2861931,2.9021697,Q100,-1
7380,11.426566,-9.67616,Q101,4
7381,7.566882,1.9337807,Q102,373
7382,-3.687823,-0.6472762,Q103,363
7383,7.504886,-2.7968814,Q104,309
7384,-2.7457736,-3.625388,Q105,218
7385,-4.97056,13.126303,Q106,51
7386,-7.968509,-1.395081,Q107,185
7387,-2.9325414,11.129391,Q110,187
7388,-1.5197054,-1.6287502,Q111,336
7389,0.20272225,9.703703,Q112,269
7390,-3.4184976,-3.7208776,Q120,218
7391,-4.729211,1.8188595,Q121,442
7392,11.971691,-5.769437,Q122,78
7393,5.8873053,10.868676,Q123,189
7394,-11.054744,9.295138,Q124,53
7395,2.380721,-0.94975525,Q130,-1
7396,6.4198217,9.16611,Q131,287
7397,1.0626159,2.374316,Q132,-1
7398,3.308396,10.85749,Q133,266
7399,-0.3960485,7.9632015,Q134,-1
7400,-4.5319557,-3.8068602,Q135,216
7401,8.978348,-2.716367,Q138,255
7402,4.4474115,13.874589,Q139,-1
7403,-1.1124114,-1.8675699,Q140,-1
7404,4.6967926,8.493749,Q141,-1
7405,3.394064,4.2150126,Q142,596
7406,-6.1167083,10.869128,Q143,-1
7407,-0.54252654,9.460193,Q148,203
7408,-1.3909836,4.009732,Q150,551
7409,2.4394758,1.6797614,Q158,588
7410,3.9337285,-7.5242553,Q159,-1
7411,3.1518557,0.7082344,Q160,490
7412,-4.1645765,-0.026894238,Q161,-1
7413,6.381794,0.73725957,Q163,-1
7414,-0.3900508,1.9871076,Q164,-1
7415,5.526618,6.560604,Q165,421
7416,9.286289,-1.1940612,Q169,-1
7417,12.503856,7.149993,Q170,-1
7418,-2.4893374,-2.6636534,Q171,270
7419,-2.073299,-1.4225243,Q172,391
7420,12.69306,-4.9753656,Q173,-1
7421,-9.997089,3.0672705,Q174,119
7422,-7.5352883,10.552897,Q175,85
7423,0.6436814,1.6334836,Q178,-1
7424,3.785588,7.9361978,Q179,-1
7425,-3.021205,-0.5027284,Q180,-1
7426,-1.3401169,0.9897522,Q181,-1
7427,0.17544669,2.1292002,Q182,-1
7428,4.984484,8.496426,Q183,-1
7429,3.8736656,6.72728,Q184,594
7430,1.1023678,4.91453,Q185,605
7431,-0.6802787,-0.82898027,Q188,-1
7432,0.83470124,7.4725814,Q189,561
7433,-3.9219675,-0.62924206,Q200,363
7434,14.72834,-0.11156194,Q201,82
7435,8.452676,7.4457855,Q202,349
7436,14.822141,-0.2081582,Q203,82
7437,14.429437,-0.11756859,Q204,82
7438,-4.132401,-2.6754775,Q205,215
7439,-3.4095469,-4.31902,Q206,211
7440,8.77761,6.8805475,Q208,-1
7441,11.951537,-1.3255808,Q209,135
7442,7.421461,-4.663858,Q21,252
7443,1.1543716,-12.171143,Q210,-1
7444,1.1946812,-12.061174,Q211,12
7445,-3.5045376,-4.713034,Q212,-1
7446,-5.528386,-3.4514668,Q213,-1
7447,8.77507,7.741199,Q214,350
7448,10.262384,1.2107444,Q218,-1
7449,8.302477,8.515911,Q219,344
7450,14.818941,-0.18530236,Q220,82
7451,14.555982,-0.21600316,Q221,82
7452,8.619747,7.903233,Q222,350
7453,-2.6370199,-1.0751246,Q223,-1
7454,14.83766,-0.11190658,Q224,82
7455,7.829887,8.624486,Q225,-1
7456,14.927111,-0.06162931,Q226,82
7457,-4.2362723,-3.904171,Q228,216
7458,-5.3741336,6.739176,Q229,-1
7459,-3.829063,-0.57025325,Q230,363
7460,1.5406547,7.372314,Q231,-1
7461,-4.2046466,-1.9430778,Q232,212
7462,-3.6028159,-3.1889284,Q233,-1
7463,-3.1435502,-3.4189472,Q234,218
7464,-2.134058,-1.5992213,Q238,-1
7465,2.3177898,3.5792415,Q239,-1
7466,-4.032404,-2.3236725,Q240,-1
7467,-4.0706234,-3.7409174,Q241,-1
7468,8.910932,7.896709,Q242,350
7469,-1.5094182,10.135018,Q243,289
7470,6.071049,7.603213,Q244,-1
7471,-3.236295,-3.3140895,Q245,218
7472,6.9837236,7.480575,Q246,-1
7473,-3.1607778,-2.15914,Q248,227
7474,-4.1135263,-4.675893,Q249,217
7475,1.0393393,-11.931096,Q250,12
7476,-4.2742586,-4.260779,Q251,217
7477,-4.046212,-1.4002979,Q252,227
7478,1.2813162,1.1725221,Q253,-1
7479,-4.3864655,-1.8067768,Q254,-1
7480,14.9477415,-0.0050801383,Q255,82
7481,-3.027859,-4.4419193,Q256,-1
7482,-5.5205984,-3.652398,Q257,175
7483,6.475457,1.254017,Q258,459
7484,6.543497,1.6241149,Q259,-1
7485,3.0703037,9.30061,Q260,-1
7486,-3.9208424,-3.1816492,Q261,213
7487,-4.134581,-3.7342343,Q262,216
7488,8.9500675,7.2411594,Q263,-1
7489,-2.3796797,-7.8775935,Q264,64
7490,-3.9420066,16.537462,Q265,5
7491,-3.6038704,-2.7222304,Q268,-1
7492,-1.0338656,8.786277,Q269,-1
7493,6.7463007,1.8825039,Q270,465
7494,0.32744464,2.5456624,Q271,565
7495,6.2551436,4.019605,Q272,-1
7496,-0.4819764,2.2052612,Q273,548
7497,4.8387103,3.8339937,Q274,-1
7498,-0.41327348,4.794391,Q278,578
7499,5.32631,-0.6138031,Q279,-1
7500,2.0545087,0.68711275,Q280,593
7501,4.0192127,7.7026052,Q281,423
7502,-0.27496248,3.5883286,Q282,573
7503,1.9627298,1.5173289,Q283,590
7504,4.823695,2.5153995,Q288,-1
7505,-3.3504584,-1.8348022,Q300,227
7506,12.238714,4.938302,Q301,206
7507,-3.230808,5.054195,Q302,477
7508,-1.2385361,5.289852,Q308,-1
7509,6.17209,0.7853761,Q309,-1
7510,-1.3833817,1.3110576,Q310,500
7511,-4.0163565,-4.6406527,Q311,217
7512,7.0897613,13.44927,Q312,115
7513,13.468319,6.503981,Q313,-1
7514,-4.3154125,-4.3049293,Q315,217
7515,6.022864,7.9495616,Q318,-1
7516,7.968991,15.972111,Q319,16
7517,-4.510236,-2.166437,Q320,212
7518,-0.28224903,10.149742,Q321,269
7519,2.0033205,5.473071,Q322,-1
7520,6.1713305,9.32443,Q323,287
7521,-3.6258652,-3.4543316,Q324,-1
7522,-2.1930804,-0.42738923,Q330,416
7523,5.9596925,9.65806,Q332,287
7524,-1.3538823,-7.0056562,Q333,139
7525,9.057576,6.878043,Q334,-1
7526,-3.8910596,-2.8176346,Q336,-1
7527,6.721863,1.940717,Q338,-1
7528,7.316408,7.219003,Q339,339
7529,8.126587,-1.9596937,Q340,-1
7530,7.465104,1.1777214,Q348,368
7531,8.5696,6.199605,Q350,-1
7532,-1.5768772,9.374479,Q351,289
7533,-5.4675913,5.9994025,Q352,-1
7534,-3.447885,5.235248,Q353,477
7535,6.261936,12.990218,Q354,134
7536,-5.8941345,4.9340396,Q355,301
7537,15.0984125,5.469047,Q356,-1
7538,3.8189857,2.4285483,Q357,539
7539,-1.4172306,-1.9216292,Q358,336
7540,-3.441644,-4.0277033,Q359,-1
7541,-3.1840725,0.016899489,Q360,-1
7542,-8.546924,5.3149385,Q361,-1
7543,-3.3480718,-1.9032049,Q369,227
7544,-4.688462,2.437099,Q370,446
7545,-3.5397046,9.690781,Q371,182
7546,-4.7581034,2.3066905,Q372,446
7547,-4.8138866,2.0146794,Q373,-1
7548,-0.57239866,9.992329,Q374,269
7549,-3.4479542,4.7704024,Q375,-1
